Review;Score
Val Kilmer çok iyi.;Positive
..Heat ve ilk görüşte aşkta da iyi performans sergiledi.;Positive
Keyifli usta işi bir macera.;Positive
Akıllarda uzun süre yer edecek bir film mi peki ?;Neutral
Pek sanmıyorum.;Negative
Filim güzel :);Positive
YILLAR ÖNCE ALMANYA'DA SONRA TÜRKİYE'DE TV İZLEDİĞİM VE JENERİKTE KOŞAN ADAMLA BAŞLADIĞI İÇİN KOŞAN ADAMIN FİLMİ ADINI TAKTIĞIM BU DİZİNİN SİNEMA VERSİYONU FENA DEĞİL HAREKETLİ FİLM SEVENLERE TAVSİYE EDERİM AMA EV SİNEMANIZ YOKSA SADECE SİNEMADA İZLEYİN.;Positive
yorumları okudum.;Neutral
konusu sıradan denilebilecek bir film.;Neutral
oyuncuların kaliteside ortada.;Positive
diğer yorumlayan arkadaşların bu filme muhteşem demeleri beni açıkçası çok şaşırtı.;Neutral
bu film muhteşem ise matrix yüzüklerin efendisi gibi filmler ne o zaman.;Neutral
vaktiniz ve paranız çoksa seyredin derim.;Negative
Film Güzel Hafif bi john woo havası var güzel çok güzel Sonunda aldığı rozeti anlamadım ben bu adam 5o milyon dolar unicef emi bağışlamış nooldu anlamadım bilen bi kardeş msj atsın;Neutral
dün yine izledim filmi vcd'de.;Neutral
..harika ya ama sinemada izlediğim zevki vermiyo.;Positive
.olsun yine de harika!;Positive
MÜKEMMEL BİR FİLM OLDUGUNU DUSUNUYORUM MUTLAKA IZLEYIN.;Positive
"""..(HATTA DUN GECE STAR'DA YAYINLAYACAKLARDI AMA YERINE SUT KARDESLER'I YAYINLADILAR!!!)""""""";Neutral
Maceramı istiyorsunuz işte size mükemmel bir film.;Positive
mükemmel bi film bence herkes izlemeli.;Positive
..hem macera hem de gerilim dolu.;Positive
.son sahneleri de çok ii di.;Positive
halle'nin olması filmi daha da ii yapmış bence.;Positive
Bu film kesinlikle izlenmesi gereken bir film.;Positive
FB arkadaşıma katılıyorum.;Positive
Hele o finaldeki sahne harikaaaaaaaaaa heyacandan öldüm;Positive
Güzel film MÜTHİŞ MÜTHİŞ MÜTHİŞ HALE HAYATIM BENİM HARİKASIN;Positive
gothika da böyle bişi değil miydi ya;Neutral
Filmin yönetmeni Ford capolla olunca izlemek gerekir;Positive
Bence Matt Dameon'un ilk filmlerinden birisi olmasına rağmen bence çok etkileyici bir performans sergilemiş.;Positive
Tabii bunda Copollo'nunda büyük bir payı vardır diye düşünüyorum.;Neutral
Çok iyi bir film.;Positive
Düşünmeden izliyebilirsiniz.;Positive
bu fılme bu kadar az yorym yazıldıgına ınanamadım.;Neutral
fılm gercekten cok guzeldı.;Positive
sonrasında ne olacagını merak ettıgınız bırcok sahne vardı.;Neutral
eskı olmasına ragmen bulup ızlemenızı tavsıye ederım;Positive
Güzel bir film ama olması gerekenden biraz uzun gibi bu biraz sıkabiliyor ama kesinlikle izlenilmesi gerekn filmlerden;Positive
güzel bi film olmuş biraz eski ama bula bilirseniz tavsiye ederim;Positive
coppola'nın ortalama bir filmi!;Neutral
oyuncu kadrosu çok iyi ve başarılı.;Positive
rourke'un oyunculuğu kısa ama filmde akılda kalan belki de en önemli şey!;Neutral
HER ROLDE AYRI BİR KARİZMA SERGİLİYOR MİCKEY ROURKE;Positive
francis ford cappola'nın kendisine ait prodüksyon şirketinin bu filmden sonra battığını duymuştum.;Negative
.O kadar da kötü değil aslında orta düzey bi yapımm;Neutral
genç bir avukatın yaşlı güçlerin kirli çamaşırlarını başarıyla ipe astığı bir çok filmden biri.;Neutral
bu hikayeler hiç bir yenilik getirmediği gibi sadece oyuncuların performansı ve mahkeme filmlerini sevenlerin ilgisi ile ayakta durabiliyior.;Neutral
işte yağmurcu da aynı iki eksene oldukça muhtaç.;Neutral
neyse ki ne aktörler (filmde kayda değer bir aktrist yok!) ne de mahkeme planları izleyicinin beklentisine asla ters düşmüyor.;Neutral
kurguda büyük sorunlar yok neticede coppola'nın yönetmenliği sözkonusu.;Neutral
fakat 90 dakikada anlatılabilecek bir öyküyü iki saatten fazla bir süreye yaymak uzatılmışlık hissi ile buluşturuyor sinemaseveri.;Negative
hele hele matt damon'ın aşk hikayesi o kadar eklektik duruyor ki zavallı bir sos olmaktan kurtulamıyor.;Neutral
kaLiteLi bir fiLm.;Positive
Film biraz uzun ama yinede Kevin Costner için izlenir.;Positive
iyi bir film keyifle izleyebilirsiniz ama öle çok aman aman bi film değil;Positive
sıkılmadan ızlıyecegınız guzel konusu ıyı ıslenmıs guzel fılm tavsıye ederım;Positive
cok güzel bır fılm gercekten oynculugu süper;Positive
Ben bu filmi 3 yıl kadar önce gece saat 2-3 gibi izlemiştim ve hiç sıkılmamıştım.;Neutral
Film çok güzeldi.;Positive
Yani güzel bi film.;Positive
Farklıda sayılır.;Neutral
İzleyin kesin beğeneceksiniz.;Positive
"""Su Dünyası ile hüsrana uğrayan Amerikalı ünlü oyuncu yönetmen ve yapımcı Kevin Costner yine zamanımızın biraz ötesine geçiyor ve son filmi """"""""Haberci The Postman"""""""" ile 2013 yılında yaşanan bir maceraya dalıyor.""";Neutral
Savaş sonrası yıkıntılarının insanlık için bambaşka koşullar yarattığı bir ortamdayız.;Neutral
Günlük yaşamın altüst olduğu tüm teknolojinin yok olduğu bir dünya bu.;Neutral
"""İlkel kabilelere bölünmüş toplumda gerçek bir """"""""iletişim kopukluğu"""""""" yaşanıyor ve insanlar acımasız savaşçılardan oluşan bir ordu tarafından tehdit ediliyor.""";Neutral
Kabileleri idaresi altına almaya başlayan bu orduya karşı insanların tek umudu ise taşıdığı haberlerle topluma umut vaad eden 'Haberci' yani Kevin Costner.;Neutral
Özellikle idealist gençler tarafından geçmişteki düzenin yeniden kurulması için büyük bir talep oluşuyor ve bu postacı insanlara baskıcı ve saldırgan orduya karşı direnme cesaretini veren bir güç oluyor.;Neutral
izlenmeye değer bir film.;Positive
""". izlerken hiç sıkılmadım""""""";Positive
süper filmlerden birisi;Positive
filmin bu kadar uzun olmasını saymazsak mükemmel bir filmdi.;Positive
bilim kurguya felaketin eklendigi filmleri seviyordum zaten bu yapımda bunun üzerine kuruldugundan soluk almadan izledim.;Positive
duygusal reaksiyonların ve heyacanın hiç azalmadıgı eşsiz bir film.;Positive
kesinlikle izleyin;Positive
Çok güzel bir filmdi.;Positive
Yerimden hiç kalkmadan soluksuz izledim.;Neutral
çok guzel bi film insanın gidip orda postaları kendisi dağıtası geliyo çok sewdim süper.;Positive
aslında konusu son derece ilginç ve düşüneülmesi gereken bir film ve son derece hoş bir film biraz uzun olması her ne kadar baysa da yine de izlenebilir.;Positive
çok çok çok güzel bir filmm uzun zamandır bu kadar güzel bir film izlememiştimm.;Positive
bir kevin costner film.;Neutral
.. film mükemmelde ve 6 1 çok üzerinde bir puan alması gerekirdi.;Positive
.... tekrar tekrar izleyecigim filmler den biri .;Neutral
.. hiç bir şeyin tükenmedigini bu filmde anlayabilriz;Neutral
tüm devrim duygularınız kabarıyor;Neutral
kevin costner kendisini aşmış;Neutral
çok keyifli bir film.;Positive
azcık uzun sadece o kadar.;Neutral
daha iyi olabilirmiş.;Neutral
biraz daha gayret;Neutral
film gayet güzel.;Positive
Konu insanlara bir mesaj niteliğinde.;Neutral
Ben beğendim ve beş üzerinden dört veriyorum.;Positive
İzkeyenin beğenmemesi çok zor.;Positive
Kesin izleyin.;Positive
Costner'ın farklı filmlerinden biri.;Neutral
.. eh işte.;Neutral
çok uzun ve kopmaları aolan bir film ama konusu gerçekten güzel!;Positive
mevcut hikaye daha kısa ve öz bir şekilde anlatılsa sanırım daha olumlu tepkiler alırdı.;Neutral
Kevin Costner ne diyebilirm bu adam için takdir ediyorum cunku o kadar kötü film yapmasına ragmen hala pes etmıyor!;Negative
Bu adamın 2 filmi var ( Kurtlarla Dansı izlemedim) 1.Robin hood 2. Perfect World!;Neutral
kaç yıl geçmiş olmasına rağmen bu filmin adını duyunca 3 saatimin nasıl da boşa gittiğini hatırlamadan edemiyorum.;Negative
. filmi iyi bulanlara bişi diyemicem.;Neutral
. kevin costner olmamış.;Negative
. onun bazı filmlerini de izledim ama bence bu kötülerinden biriydi.;Negative
Bence Costner yönetmenliği denememeli artık.;Negative
.. Kurtlarla Dans'ta her şey yolunda gitmiş olabilir.;Neutral
Ama bence etkileyici konulara sahip olan Waterworld ve Postman'in başarısızlığından sonra Kurtlarla Dans'ın bir istisna olduğu ortaya çıkıyor.;Neutral
Bu filmlerde yönetmenlik koltuğunda bir başkası olsa sonuç daha değişik olabilirdi diye düşünüyorum.;Neutral
İlgi çekici bir konu izleyin ve nasıl heba edildiğine tanık olun.;Negative
Bence güzel bir filmdi.;Positive
Yaklaşık 3 saatlik olmasına rağmen sıkılmadan zevkle seyrettim.;Positive
Tavsiye ederim;Positive
Ne oyuncular ne senaryo ne de yönetim iyi değil.;Negative
Filme zor tahammül ettiğimi söylemek zorundayım.;Negative
..Karma karışık bir yapıya sahip kötü bir film.;Negative
.. Ne derdini anlatabiliyo ne de başka bişey.;Negative
.. Birde herksein aniden evet evet barış istiyoruz demesi çok kömikti yani o geçiş anı hiç olmamıştı.;Neutral
kurtlarla dans'ı seyrettikten sonra kevin costner'ın her filmini izlemeye çalıştım.;Neutral
su dünyası da ilginç idi.;Positive
benim için gişe hasılatlarının hiçbir anlamı yok.;Negative
bunu özellikle belirtmekte fayda var.;Neutral
..bence önemli bir bilimkugu idi su dünyası.;Neutral
.the postman için de hep olumsuz şeyler söylendi.;Negative
ama ben filmin ele aldığı çok önemli bir konunun es geçilmesine üzüldüm.;Negative
tarih nedir?;Neutral
kahraman kimdir?;Neutral
bir yalan gerçeğin ta kendisine nasıl dönüşür?;Neutral
efsaneler nasıl oluşur?;Neutral
buna benzer soruları sormama neden oldu bu film.;Neutral
mektubun büyüsü ve umut kaynağına dönüşmesi.;Neutral
..son derece milliyetçi olduğu söylenebilir.;Neutral
ama bu konuyu başka türlü nasıl anlatabilirsiniz ki?;Neutral
ayrıca david brin'in romanını da okuma imkanım oldu (haberci-metis yayınları) filme göre ilginç farklılıklar var.;Positive
....postman'in amerikan toplumunun korkularına muhafazakar nitelikli bir cevap olduğu doğru.;Neutral
yine de bazı kavramlar üzerinde düşünmemizi sağlaması da dikkat çekici.;Neutral
bir nükleer savaş sonrasındaki dünyayı tasvir edişi insanların çaresizliğini resmetme biçimi kısacası konusu.;Neutral
yoksa görmek yerine sadece bakmayı ve adına oscar ödülleri denen heykel parçalarının biricik beğeni(!);Neutral
kıstası haline geldiği bir kültürel ortamda bu bilerek görmezden gelme tavrına şaşırmamak mı gerekiyor?;Neutral
önyargılarına tapmayan bir seyirci bu filmde çok ilginç ayrıntıları farkedebilir.;Neutral
Bu eser hakkında fazla söz etmeye gerek yok gibi geliyor bana.;Neutral
4 silahşörler in beyazperdeye geçişini oldukça başarılı buldum.;Positive
Hikayenin de akıcılığı göz önüne alarak ben bu yapıma 10 puan üzerinden 8 puan veriyorum.;Positive
gayet güzel bir film.;Positive
.aldığı puanı tam hakediyor.;Positive
Yaw bu filme bu puanı kimler verdi ise bir kere daha izlesin.;Neutral
... öle bir film işte sıkılarak izlenebilen.;Negative
.. 8 puanlık deil.;Negative
Leonardo DiCaprioyla ilgili her şeyi bulabileceğiniz bir site.;Neutral
Mutlaka uğrayın.;Neutral
Şunu da söylemeden geçmiyim.;Neutral
Leonardonun bütüm filmleri güzel izlenmeye değer;Positive
bence di caprio nun en güzel filmi;Positive
Bu filmi ben daha çocukken izlemiştim.;Neutral
Unutamadıqım filmlerden biridir (:;Positive
yillar önce sinemada izlmistim.;Neutral
cok ahim sahim bir film degil.;Neutral
ama kötü bir film de degil.;Neutral
Çok güzel bir film Leoda çok iyi oynamış yakışmış role kaçırılmayacak bir film bence aldığı puanın fazlasını hakediyo;Positive
Güzel gayet akıcı.;Positive
Süper bir film;Positive
etkileyici konuşmalar ve hafızalardan silinmeyecek kareler var oyunculuklar harika;Positive
Odyovizüel bir atışmanın gereğini yapan armonik sayıltısıyla izomorf bir grubun referansını alan nüktesel bir arbedeyi ima eden aktif komplimanlarıylada masalsı bir dilekçenin başlığını sunmuş frapan bir ihya.;Neutral
Çok iyi ve etkileyici bir film.;Positive
Oyunculuklar da harika.;Positive
kesinlikle cok güzel bir filmm.;Positive
..hiç sıkmadan kendini izletmeyi basarıyor.;Positive
..zaten oyncularda süper kesinlikle izlemeyen kaldıysa izlesin.;Positive
birimiz hepimiz hepimiz birimiz için felsefesini bir kez dah izlmek isteyenler için kaçırılmaz fırsat olmakla la beraber öyle cok da muheteşem bir film değil anlatıldığı gibi;Neutral
Leonardo DiCaprio'nun en iyi 2. filmi. kesinlikle süper.;Positive
kurgusu senaryosu herşeyi muhteşem.;Positive
Şimdiye kadar izlediğim en iyi 2 filmden biri.;Positive
Sinemada peşpeşe 2 seansına girdim.;Neutral
Kadro müthiş gabriel muhteşemdi.;Positive
di caprioda bu ustalardan baya oyunculuk öğrenmiş sırıtmamış 2 rolünde üstesinden çok iyi gelmiş.;Positive
Tek kelimeyle muhteşem bir başyapıt!;Positive
çok kaliteli ve hoş bir film izleyeli uzun süre olsa da ne kadar çok beğendiğimi hatırlıyorum.;Positive
..izlemenizi tavsiye ederim;Positive
tartanyan ne efsaneydı ama ne kadar heyecan la ızlemıstık ya cok sevdıgım fılmlerden ınanılmaz guzel;Positive
atos patos aramis ve dartanyan bu üç silahşörlerin hikayesi hep karizmatik gelmiştir bana yine karizmatik bir filmde biraraya gelmişler.;Neutral
. bence film çok güzeldi.;Positive
. ilk başlarda dartanyanın kralım da kralım demesine bir anlam veremiyordum.;Neutral
. bu kadar kötü bir krala bu kadar bağlılık fazla diyordum ama öz ve öz oğluymuş.;Negative
. onu öğrenince nedenini anladım.;Neutral
. Kraliyet koruyucularının en cesurları ve en iyileri olarak efsaneleşmiş kahramanlıkları ve tutkularıyla savaştıkları zamanın üzerinden yıllar geçmiş.;Neutral
Athos (John Malkovich) oğlu Raoul'u yetiştiriyor ve basit bir hayat sürdürüyor.;Neutral
Porthos (Gérard Depardieu) daha şişman ve yaşlı olsa da hala eski zamanlardaki büyük savaşları özlüyor.;Neutral
Aramis (Jeremy Irons) ise kaderini takip etmiş bir rahip olmuş.;Neutral
Sadece d'Artagnan (Gabriel Byrne) silahşörlerin başı olarak krala hizmet ediyor.;Positive
Yıl 1660 ve Fransa zor günler geçiriyor.;Negative
Silahşörlerin hizmet ettiği büyük kral xIII.;Positive
Louis ölmüş yerine kibirli ve acımasız varisi XIV.;Negative
Louis (Leonardo DiCaprio) geçmiş.;Neutral
Bu sırada Bastille'de neredeyse 10 yıldır yüzü maske ile saklanan bir kişi hapis yatıyor.;Neutral
Silahşörler bir milleti kurtarmak için yeniden birleşip şimdiye kadarki en tehlikeli görevlerini yüklenmek zorundalar :;Neutral
bu mahkumu kurtarıp gizli kimliğini ortaya çıkarmak.;Neutral
Biri hepsi hepsi biri için.;Neutral
14-15 yaşımda okumuş olmama rağmen hala aklımda kitabı gerçekten hoştu.;Positive
. ama bilindiği üzre hiç bi yapım kitabın yerini tutamıyor.;Neutral
bu filmi çok bğendiğimi hatırlıyorum.;Positive
açıkçası izleyeli çok oldu.;Neutral
geçen gün televizyonda karşılaştım.;Neutral
şöyle bir daha filmi izlmeiş ve bilgilerimi tazelemiş oldum.;Neutral
yanılmamışım.;Neutral
bu filmi beğenmiştim =);Positive
film tek kelime süper hele ilk izlerken tekrar izleyince bile bıkılmayan cinsten hele silahşörlerin koştuğu askerlerin bi türlü vuramadıkları gözlerini kapettıkları yer HARİKA;Positive
güzel bir filmdi uzun olan süresine(132 dakika) rağmen sizi sıkmıyor akıcı olay örgüsüne sahip tabiki çok iyi oyuncular mekanlar filmi izlenir kılan unsurlar.;Positive
ayrıca gerard yine çok komikti.;Neutral
bence aksiyon biraz daha fazla olmalıydı.;Neutral
gişede çok iyi sonuçlara imza atamadı fakat izlenmeye kesin değer bir film.;Positive
"""anti leo'yum sanırım ama ısrarla """"""""Whats eating gilbert"""""""" filmini johnny depp icin deil ama ozellikle johnny ci olmmama ramen leonardıo icin lutfen izleyin yaa""""""";Neutral
"""mekan oluşturuluşu kostümleri o dönemi yansıtması bakımından iktidar mücadelesinin insanı nasıl körleştirdiğinide gösteren leonardo di caprio'yu oyunculuk açısından pek beğenmesemde diğer oyunculuklarla iyi bir film""""""";Positive
Bayıldım bu filme .;Positive
Oyunculuk harika kurgu kostümler ve senaryo harika.;Positive
Di Caprio bu filmle Hollwood'a giriş yaptı diyebilirim küçükken okuduğum demir maske romanının aynı ne diyeyim çok güzel tavsiye ederim.;Positive
ilk versiyonu çok daha iyidi.;Positive
Richard chamberlain faktörü.;Neutral
çok güzel leonardo var yorum yok;Positive
yeterince guzel oyuculuk ve eglenceye sahiptp bence.;Positive
depardeu cok komikti.;Neutral
tabi usta oyuncu kadrosu ayrı avantaj bu fil için;Positive
Oldukça iyi bir film.;Positive
Oyunculuklar da iyi.;Positive
Uzun ama pek sıkılmıyorsunuz.;Neutral
film sırasında çok sıkıldım uykum geldii;Negative
gerçekten çok başarılı uzun olmasına rağmen oldukça akıcı bir film.;Positive
oyuncu kadrosununda bayağı kaliteli olduğu bu film gerçekten izlenmeye değer.;Positive
iyiydi izlenebilir güzeldi;Positive
herkesin izlemesi mutlaka gereken en güsel 10filmden birisi.;Positive
..tamamen bir başyapıt bana göre verilen puanıda haketmior şu an itibariyle 7.9....10 üzerinden 10luk bi film izlemeyen warsa mutlaka temin etsin ve izlesin.;Positive
tipik ikiz kardeş biri iyi diğeri kötü klişesini etkileyici tarzda ele almışlar.;Positive
ben çok beğendim.;Positive
aynı kral olma kavgaları kendi ülkemizde de az yaşanmadı değil.;Neutral
kardeş katli felan.;Neutral
çok güzeeell.;Positive
.dünya malı için kardeşin kardeşe neler edebileceğini çok iyi anlatmış.;Positive
.harika tarihi bir filmm;Positive
çok sağlam kadrolu bir film izlenmesi gereken bir yapım leo yine kendini aşmış tarihi bir dram sevenlerinin kaçırmaması gerekir;Positive
gerard d. en iyi performanslarından biri bu filmde hani derler ya o rolü ondan iyisi yapamazdı die.;Positive
""". kesinlikle izlenmesi gereken bir film""""""";Positive
Filmi izliyeli çok oldu ama hala aklımda muhteşem güzel bir film olmuş konu zengini etkileyici çok uzun sürmesine rağmen seyirciyi sıkmaması ve olayların birbirine çok güzel bağlandığı bir film olmuş saygılarımla;Positive
bu kadar güzel bir kadro ve böylesine güzel bir senaryoya kimse kötü bir film ile karşılaşacağını zannetmez.;Negative
zaten öylede.;Neutral
4 4lük bir film.;Positive
şahsen ben demir maskeli adamı leo için izlemiştim;Positive
böyle bir kadro yok.;Neutral
....çok iyi oyuncuları bir araya getirmiş bir film.;Positive
atmosfer iyi görüntüler güzel daha ne denir.;Positive
filmi ben çok begenmiştim atmosferi kendisi yaratıyor oyunculara söylenecek söz yok leonardo süper oynamış.;Positive
Filmin kadrosu süper.;Positive
bence cast cok iyi ve de rollerini iyi oynamislar.;Positive
gabriel bryne ise dartagnan rolunde super.;Positive
cok karizmatik.;Positive
leonardo gerçekten çok iyiydi.;Positive
film izlenmeye değer.;Positive
"""berbat bi yeniden çevrim mükemmel oyuncular var ama harcanmışlar hiç kendilerini senaryo yüzünden gösterememişler 2/10 7 7 yi kesinlikle haketmiyo""""""";Negative
kadro cok gusel ama leo fılmı bosmus sadce yakıkslı oldugu cıcın onu secmelrı hata olmus;Neutral
bu tarz filmlere bayılıyorum film çok zevkli;Positive
bu film gişede neden başarılı olmadı anlamıyorum acyip güzel film benim için ilk 5 te;Positive
şahsen benim favori filmim.;Positive
.izlemeyenlere şiddetle tavsiye ederim.;Positive
kitabına en yakışacak film bana göre.;Positive
.Çok etkilendim;Neutral
keyifle zaman geçirebileceginiz güzel bir film.;Positive
o dönemi çok güzel yansıtmış olan çok hoş bir film birimiz hepimiz hepimiz birimiz için;Positive
filmde sanki bisiler eksik bole aceleye getirilmis felan gbi geldi bana.;Negative
ama o donemi guzel yansitmis amcalarimiz;Positive
ben çok sevdim her ne kadar leonardo filme pek yakışmasada gerçekten çok güzel film.;Positive
Birimiz Hepimizi Hepimiz Birimiz için sözü size bişey çağırışturıyosa izleyin iyi film en fazla 2 izlemelik ömrü var ama-----İYİ SEYİRLER---;Positive
:) Gabriel Byrne ile Di Caprio'nun nesi başarılı?;Positive
Tabi ki performansı.;Neutral
fazla beklenti içinde değildim ama yine de beğenmedim filmi amerikan güzeli kadar vurucu ve çarpıcı olamayan bir film.;Negative
.bnce filmde anormal birşey de yok.;Neutral
vizyondayken izleyemediğime çok çok üzüldüğüm bir film:(;Negative
sinir bozucu bir film yada oyun gerçekten sinir edici.;Negative
kurgu iyi olsa bile işlenişin ve konunun basitliği filmi vasatlıktan kurtamamıs.;Neutral
.abartılan bir film.;Negative
Gerçekten iyi bir film ama ben eksik taraflarının olduğunu düşünmekteyim sonu çok iyi yedirilmiş olsa da filmin 40. ve 50. dakikalarını bunu beslemiyor.;Neutral
İspanyanın katılması da gereksizdi.;Neutral
bu film kesinlikle 8.6 yı hakedecek bir yapım değil.;Neutral
9 lardan buralara indi puanını düşürmek için oy vermeyelim!;Neutral
fınch sen bu işi biliyosun gerilim filmlerinin 1 numarasısın zeka sınırlarını zorlayan bir film öle sahneler varki 3 kere falan izleyince anca anlıyorsunuz;Neutral
hayatınızda yanlızca 1 kere izleyebileceğiniz filmlerden.;Neutral
.bu filmi bir daha izlemek istemezsiniz ama bittiğinde sizede böyle lanet bir oyun oynamadıkları için şükredersiniz.;Negative
fincher ne diyeyim sana artık ki ben.;Neutral
en büyük twistlerden;Neutral
film sadece sonuyla şaşırtıyor filmi sıkılarak izledim açıkçası boğdu beni.;Negative
bimiyorum çok iyi de değil kötü de değil 10/7 lik bence;Neutral
kusura bakılmasın ama ben filmin sonunu hiç mi hiç beğenmedim.;Negative
bu kadar müthiş giden bir filme nasıl böyle son koymuşlar hiç anlamadım.;Neutral
filmin her karesini pür dikkat izledim ama sonunda bu filme zaman harcadığıma pişman oldum.;Negative
finalini göz ardı eddersek güzel bir film ama yüzüm maalesef gülmüyor.;Neutral
filmin sonuna kadar hee şimdi anladım diyorum bakıyorum anlamamışım sonra tamam şimdi anladım diyorum yine anlamamışım film manyak etti beni izlerken ama muhteşem bir sonla filmi gerçekten anladım =);Neutral
filmi izledikten sonra keşke sinemada izlemiş olsaydım sinemada izleyenler ne kadar şanslı diye düşündüğüm bile oldu.;Positive
Ortada bir oyun var.;Neutral
İpucu ise hiç yok.;Neutral
Neyi kimle oynadığınızı bilmeden süresini ve sınırlarını anlayamadan ve en önemlisi ne zaman biteceğini tahmin edemeden sürüp giden bir oyun bu.;Neutral
Bir de bakacaksınız ki siz oyun filan oynamıyorsunuz oyunun ta kendisi olmuşsunuz!;Neutral
Yedi/Seven'dan sonra Hollywood tarafından yeniden baştacı edilen yönetmen David Fincher'ın üçüncü uzun metrajlı filmi Oyun herşeye sahip olan ama renksiz ve tatminsiz bir yaşam sürdüren çok zengin bir işadamını merkeze alarak anlatıyor öyküsünü.;Neutral
Michael Douglas'ın canlandırdığı bu işadamı kardeşi rolündeki Sean Penn tarafından bir doğum günü hediyesi alıyor ve olaylar başlıyor.;Neutral
Gerçek ile yanılsamanın içiçe geçtiği eğlenceli olması gereken bir oyunun tehlikeli boyutlara tırmandığı filminde Fincher her zamanki tarzıyla karanlık ve depresif bir atmosfer yaratarak gerilimi tırmandırmak hedefinde.;Neutral
the game filmini yıllar önce sinamada izlemiştim ve film hakkında aklımda kalan bir şey varsa oda malesef saçma bir film oldugudur.;Negative
A David fincher Movie.;Neutral
.. fazla söze gerek yok.;Neutral
Herşeyi olan bir insana ne verebilirsiniz?;Neutral
"""aslında bu film de bence """"""""fight club"""""""" gibi sistem eleştirisi yapıyor.""";Neutral
"""Kapitalist para ekonomisi içinde sıradanlaşan insan hayatlarına farklı bir renk getirmek için sınırların ne kadar zorlanabileceğini bunun insanların başına ne gibi sorunlar açabileceğini gösteriyor """"""""the game"""""""".""";Neutral
Bence bu filmin en büyük eksisi filmin mutlu sonla bitmesi.;Neutral
"""Keşke """"""""Se7en"""""""" gibi karanlık bir finalle bitseydi film.""";Neutral
Onun dışında filmin gizemli atmosferi ve şaşırtıcı olay örgüsü seyirciyi bir an olsun bırakmıyor.;Neutral
Ama bence Fincher'in en iyi işi hala Se7en.;Positive
hehe10/10 tabikide.;Positive
....ama filmdeki hatalar.;Negative
Yıl 1997 sinema salonundayım.;Neutral
ince ince işlenen kafalarda soru işaretleri bırakmadan son dakikasına kadar götüren bir filmde ruhi terapisini ve korkuyu yüzündeki her mimiğinde yaşayan micheal douglasla birlikte yaşadım.;Neutral
kimse ben olsam ordan kendimi aşağıya atmazdım demiyordu;Neutral
Olay örgüsü ve Micheal Douglas'ın oyunculuğu ile ön plana çıkan filmde Fincher etkisini de unutmamak lazım.;Positive
Final sahnelerindeki başarısı yorumuna tamamen katılıyorum.;Neutral
Her sinemaseverin izlemesi gereken türden.;Positive
yaa aslında bu filmi bölük pörçük izlemek gibi bi şanssılığa düştüm;Neutral
bir robotun her adımından bir adamın her sözüne kült bir film olduğunu kanıtlıyor.;Neutral
ne yazık ki 3. bölümden sonra izledim ama ondan daha güzeldi.;Neutral
bir de not:;Neutral
eğer star wars serisine başlıyıcaksanız hiçbir yorumu okumayın ve izlemeye bu filmden başlayın.;Neutral
bu kadar APTALCA bir bilimkurgu izlememiştim.;Negative
işin kötüsü herkes övmüş!;Negative
çok ilginç ya zaten bu sebeple amerikan film endüstrisi bu kadar para kazanıyo!;Neutral
ne yapsalar yiyen bi kitle var yazık yazık.;Negative
amerikan aile yapısını eleştiriyor gibi gözükse de avrupa hatta türk aile yapısınında o hale geldiği düşünülürse herkesin izleyip üzerine düşünmesi gereken bir filmdir.;Neutral
bir aile dramı daha nasıl anlatılabilir ki.;Neutral
sadece sevişerek birey olduğunu sananlara bir ders niteliğinde bir cevap niteliğinde bir ang lee filmi.;Neutral
Arkadaşlarrr.;Neutral
...çölde vaha gibisiniz.;Neutral
.:) hepinizin nicklerini kaydedip bundan sonra yazdıklarınızı daha yakından takip etmek istiyorum:);Neutral
mutlaka ki bazı filmlerde çarpışıcaz amma bu sayfayı tıklamadan önce bir kaç yorum daha yazıp başka yorumlar okumuştum ve valla moralim bozulmuştu:);Negative
.neyse neyse.;Neutral
. gelelim buz gibi bir kış gecesinde eve kapanınca tekrar dvd de seyrettiğim şu şahaneye.;Positive
. o kadar iyi geldiki.;Positive
. NE FİLMDİ AMA.;Neutral
. oscarlarda ve diger ödüllerde de es geçilmesi blhassa hoşuma gitti desem.;Positive
..? siz beni anlarsınız dimi?;Neutral
sevgiler;Positive
bıktık artık böyle filmlerden.;Negative
hala bizi aptal yerine koymaya çalışıyorlar.;Negative
her şey güllük gülistanlık;Positive
izledigim en kötü dogal afet filmi;Negative
Klişelerle bürünmüş bir felake filmi.;Negative
Sadece zaman geçirmek ve de Tommy Lee Jones için izlenebilir.;Neutral
Yine de izlenmese daha iyi olabilecek bir film.;Negative
Baştan sona tam bir felaket filmi tanımlaması.;Negative
Bir film ancak bu kadar belli eder ne olduğunu.;Neutral
Açılıştan çekimlere müzikten espirilere karakterlerden karekterlerin aile yapılarına kadar her şey olması gerektiği gibi duruyor.;Positive
ancak şu an itibariyle filmdeki olayların gidişatı için Matrix'ten kahine başvurmaya gerek yok sanırım.;Neutral
bütün bir senaryo bilinen bir denklem üzerine kurulu yani.;Neutral
bu durumda geriye pek olasılık kalmıyor.;Neutral
finali tahmin edin örneğin.;Neutral
tam tamam kurtulduk derken yeniden bir olay patlak verir ve o işten kurtulduktan sonra da malum son kareler herkes kısmen de olsa mutlu mesut bir şekilde hayatına devam eder.;Neutral
bu hikaye de burda biter.;Neutral
