review;score
bu filmin bu kadar çok begenilmesinin en büyük sebebi türk filmi olmasidir. ben sahsen etkilendim. bu filmde aglayanlarin çogu babasinin özlemini çeken ve onu çok sevenlerdir.;Positive
12 eylül döneminin kayip insanlarina duygusal açidan yaklasmis, bence kült olmaya layik enfes bir film. özellikle inis ve çikislari çok iyi. 2005 yilinin en iyi türkiye yapimi filmi bsarili.....;Positive
filmin ege kültürünü yansitmasi ve buram buram ege agengiyle süslenmesi beni etkiledi. bir egeli olarak, filmi en iyi benim anlayacagimi düsündüm ve iyi ki yanildim. yüz binlerce kisi ile ayni duyguyu paylasmanin sevinci içerisindeyim. tebrikler çagan irmak sonsuz tesekkürler....;Positive
"film super her izleyen kendinden gecmisinden biseyler buluyor. filmi üç kere izledim; artik sahnelerini ezberledigim halde genede kendimi tutamayip agladim, çagan irmak ve ekibini tebrik ediyorum.";Positive
film konu olarak çok farkli degil ama iliskiler çok güzel ve gerçekçi özellikle oyuncular muhesem çok yalin çok sicak bir film son yillarda izledigim en güzel türk filmiydi.film boyunca agladim çagan irmak'a helal olsun.;Positive
su ana kadar izledigim en iyi türk filmi tartismasiz bir üstünlük. siirsel mükemmel bir anlatim... ne gora ne kurtlar vadisi ne de organize isler.bence bu filmi herkes izlemeli.... çagan irmak'a tesekkür ediyorum türk sinemasina böyle bir basyapit kazandirdigi için..;Positive
çok duygusal, anlamli ve bence iyi bir yapim. ege yi tebrik ediyorum. o küçücük yüregini ortaya koymus film için. daha iyisi de olamaz miydi? elbetteki olurdu.. ben agladim, aglamayanlar, aglayamayanlar düsünsün;Positive
aglamaktan gözyasi bezlerim kurudu.. basim agridi aglamaktan.. bukadar agir bir duygu yükünü kaldiririm diyene siddetle tavsiye ederim... . aile baglarinin en çarpici örnekleri, en çarpici noktalari nekadar güzel islenmis... . emegi geçen herkese tesekkürler..;Positive
kesinlikle sinemada degil evde izlenmesi gereken bir film..ve hatta mümkünse yalniz..çünkü filmin ikinci yarisindan itibaren aglamamak mümkün degil..evde oturup rahat rahat aglama lazim..gerçekten basarili ve insani etkileyen bir film...;Positive
gerçeklten inanilmaz bir film bütün oyuncular süper oynamis ama özellikle çetin tekindor oscarlik bir performans sergilemis tartismasiz türk sinema tarihinin en iyi filmi gerçekten çagan irmak inanilmaz güzel ve duygusal bir filme imza atmis.;Positive
'insan büyüyünce hayalleri küçülür mü?' sirf bunu izleyene düsündürmesi açisindan bile izlenilmeye deger bir film....;Positive
film zaten basinda kendini belli ediyor daha en basindan tüylerim diken diken gözlerim dolu dolu oldu. süper bir filmdi basindan sonuna nerdeyse agladim. aglamaktan basim agridi. herseyiyle süperdi. oyunculuklar, müzik, senaryo, akliniza ne geliyorsa süperdi..;Positive
gerçekten müthis bir film. agir ve incelikle detaylandirilmis. yapmacik degil bilakis gerçek dialoglar vardi filmde. dogaçlamalar da tam yerinde... seyri güzel bir film... tebrikler..;Positive
öyle ölünek bir film degil ama gittigim salon aglamaktan kirilmisti bu kadar gerçekçi ve etkili bir filme de yok basitti zayifti demek olmaz valla allah adami çarpar!.;Positive
izlenmesi gereken filmlerden biri.. türkiye nin bir zamanlar nasil oldugunu gösteriyorlar bizlere...;Positive
siz daha izlemediniz mi ? çok üzüldüm sizin adiniza(:.;Positive
enfes bisiy!.;Positive
mükemmel.;Positive
"izledigim en iyi türk filmi ve izledigim en iyi duygusal film. . keske türk sinemasi daha fazla ""babam ve oglum""lar çikartabilse.";Positive
keske daha önce izlemememis olsaydim simdi izlerdim cümlesini defalarca kurup her seferinde tekrardan izledigim tek film. .;Positive
tek kelimeyle izlenebilecek güzel bir film..olaylar düsündürücü trajik ama ayni zamanda espirili bir anlatimla verilmis en dayanikli insani bile bir anda duygusallastiriyor..izlemeyenler gösterimden kalkmadan muhakkak izlemeliler diye düsünüyorum...;Positive
tek kelime ile mükemmel bir film sinemada aglamaktan çekinenler tek basiniza birdaha izleyin kesin aglarsiniz. tabi film sadece ticari amaçla aglatmak için yapilmamis konusuda süper. mutlaka gidin ve izleyin.....;Positive
mükemmel bir basyapit.çagan irmak’ a helal olsun.kadro süper senaryo süper.mutlaka izleyin arkadaslar.10 üzerinden 10.;Positive
film gerçekten çagan irmaga yakisan bir film olmus.bide çetin tekindora büyükbaba rolü de gerçekten yakismis.filmi begenerek izledimve aglamamak için kendimi zor tuttum diyebilirim..;Positive
harika bir film. oyunculuk çok iyi herhalde gelmis geçmis en iyi türk filmleri arasina girer. .;Positive
ben pek turk filmlerin gitmedigim halde bu filme bayildim diyebilirim gerek oyuncular gerek konusu ve isleyis harika olmus humeyra ve ozellikle cetin tekindor inanilmaz performana sergilemisler bu filmi mutlaka gorun bu kadar guzel bir dram filmi hic izlememistim ama selpaksiz gitmeyin....;Positive
sadece o muhtesem çildirma sahnesi için bile(ki bence sinema tarihine geçti) izlenmeyi hakediyor.sadece ses kayitlari yeterli kalitede degil.kulaklarimi hayli tirmaladi.gidin ve izleyin derim.;Positive
"simdiye kadar izledigim duygusal anlamda en iii türk filmiydi ben daha izlemeden önce sinema bekleme salonlarinda dururken ögrenciler çikiyordu bizden önceki sehansta herkez aglamakli kimisi hüngür hüngür agliyodu ilk ozaman nekadar etkiliyci bir duygusal tasarim oldugunu anladiim .&amp;..";Positive
hayatimda izledigim en güzel filmlerden biri....gülerkan agliyorsunuz.muhtesemdi!izlerken bogazim dügümlendi,ama en sonunda tutamadim kendimi ve aglamaya basladim.... ne desem az izleyip görmek lazim!!!.;Positive
gurur duyuyorum ya iste budur türk sinemasi.....ama çetin tekindor diyorum baska bisey demiyorum....izleyin görün...;Positive
bazen insan,yasamin anlamini ararken bulur ya kendini..sessizce olan biteni gözleri dolarak izlerken bulur kendini.. iste bu film uzun zaman sonra blkide eskiyadan,gönül yarasindan sonra,insani en çok yasami düsünürken birakan film.yasama degil,sevgiye agliyor insan.;Positive
simdiye kadar seyrettigim en guzel turk filmiydi. bogazinizda bir dugum, gozleriniz dolu dolu ve bazende yuzunuzde tebessum. mutlaka zaman ayirin ve seyredin..;Positive
gerçekten harika bir film.oyuncular çok iyi,seneyo çok güzel.aglatirken güldürüyo çok güzel anlatilmis.herkes izlemeli bence.;Positive
filmin bu kadar basarili olmasinin sebebi bizi kendi çocuklugumuz ve acilarimizla yüzlestirmesidir. iyi film yapmak için milyon dolarlik bütçelere ve görsel efektlere ihtiyaç olmadiginin en iyi kaniti bu filmdir. .;Positive
önce aglayip sonra gülmek isteyenler için kaçirilmicak bir film..hümeyranin oyunculugunu çok begendim.her türkün kendi hayatindan belirli kesitleri izledigini düsünüyorum. bence türklerin yaptigi en basarili yapimdir.;Positive
çok güzel ,duygusal ,komik,sarsici ,sorgulatan baba özlemine sebebiyet veren çagan irmak saheseri..;Positive
film gerçekten müthissti..olaganüstüydüü..baba ve ogul temasinin çok iyi islendigi bir filmm...çagan irmak ve oyuncu kadrosunu tebrik ederim....;Positive
bu film için uzun bi yazi yazmaya gerek sifatini siz seçin,inanilmaz,muhtesem,olaganüstü vb. her oyuncusuna her çalisanina yönetmen isikçi artik ne varsa bilmiorum helal olsun ben böle bi film izlemedim hepsinin eline saglik..;Positive
bugüne kadar izledigim en iyi 3 türk filmi arasina rahatlikla girebilen bir film. gerçekten çok duygusaldi ve aglamamak elde bile degildi. kendimi zor tuttum. övgüyü hak eden bir film. kesinlikle izlemeyenler izlesin. siddetle tavsiye ediyorum..;Positive
bu film beni bile aglatti....helal olsun yazanlara, yapanlara... türk filmlerin kalitesinin artmasi beni inanilmaz mutlu ediyor....;Positive
çagan irmak'in bir artisi yok 70 lerin veremli cocuk , kanser anne konusunu ele almis bunu farkli yapan oyuncular bize o hüznü verenler onlar...ancak en sevdigim çagan irmak özelligi bu filmde bati hikayeleri ile ege kültürünün birlesmesiydi...!!!.;Positive
"belki tanidik bildik bir konu gibi gelebilir ama roller okdar güzel oturmus ki kendinizi o hayatin içinde buluyorsunuz.tam gülecekken agliyor;aglayacakken gülüyorsunuz....";Positive
eskiya dahil izledigim en iyi türk filmi çagan irmak bir sihirbaz. aslinda asmali konak filminden dolayi baslarda bir antipatim vardi bu adama karsi ama mustafa hakkinda herseyden sonra farkettim ki bu adam çok iyi. babam ve oglum da bence bir basyapit.;Positive
babam ve oglum çok basarili bir yapim oyuncularin performanslari harika çagan irmaga ve tüm ekibe böyle bir film yaptiklari için tesekkür ederim.;Positive
film gerçekten harikaydi bu filmde aglamayanlar bir daha izlesinler ama duygulariyla vicdanlariyla bence ve bu filmi begenmeyen bir daha sinemaya gitmesin çünkü bu insanlar galiba filmlere uykulu gidenler tek kelimeyle mükemmel tesekkür ederiz emegi geçenlere gelmis geçmis en iyi türk filmi.;Positive
gerçekten son zamanlarda dünya üzerinde baba ogul iliskisini islemis en iyi filmlerden biri. oyuncular gerçekten harika. fikret kuskan ve çagan irmak ikilisinden harika bir agirlikli dram filmi().;Positive
"ben türk filmi sevmem,ben filmlerde aglamam diyen kisileri bile kendini sewdiren ve aglatan bir filmse eger bu; bundan baska söze gerek oldugunu zannetmiyorum...zaten çagan irmak adi bence yetiyor....";Positive
babam ve oglum filmi çok begenilmis ama ben hiç begenmedim ve aglamadim da.insanlar arasinda ço abartirilimis.bekledigim gibi degidi.sadece 1 sahnesi duygusal digerleri bos..;Positive
güzel bir modern türk sinemasi örnegi.filmdeki bütün oyuncular rollerinin hakkini vermis.ama en iyisi bence çetin tekindordu.herkesin izlemesi ve izlememis olanlari izlemeye tesvik etmesi gerekir..;Positive
son zamanlarda türkiye’nin yetistirdigi en iii yönetmen desek galiba tam yeri olur çagan irmak için.kendine has anlatimi ve bakis açisi galiba türk insanini çok iii etkiliyor.çagan irmak’in bu yükselisine kimse dur diyemiycek.umarim hakkettigi degeri görür....;Positive
geç oldu ama vizyonda yakaladim,çok çok iyi bir film.ilk bölümünde sag gözümden yaslar süzüldü.aradan sonra salya sümük olduk.son 5 dakikasi olmasa daha da vurucu olurdu bence de.özellikle hanife karakteri yeni adile nasit olmaya aday..;Positive
walla bn bu kadar güzel türk filmi görmedim ya süper bi film . herkese gitmesini öneririm. ztn bütün film boyunca aglamaktan gözlerin agridi . biraz fazla aglatici olsa da bnce türk sinemasinin en ii filmidir diyorum ve nokta koyuyorum....;Positive
hayatin taa kendisi..hani cenazedesinizdir,üzgün gözler aglamaktan sismis otururken biri birsey yapar ve gülersiniz,gözlerinizde yaslarla...duygu sömürüsüne kaçmamis,içten mükemmel bir film..bence tek kusuru tadinin damagimda kalmis olmasi....;Positive
"madem sinema bir sanat ,(türkiyede çok zor yapilan) basarili oldugu derecede alkis toplayan ...(arti gise basarisi)...bence bu film gerçekten alkisi hakediyor.........alkisi hakettigine verelim; bu filminde hakki bence büyük bir alkis olmali.....";Positive
bu film için sadece iste budur diyorum.bu film benim ilk defa agladigim film oldu.insani hem güldürüp hemde bu kadar çok aglatan bir film yapmis çagan irmak.gerçekten son yillarda izledigim en iyi film ve gelmis geçmis en iyi türk filmi.çagan irmak çok tesekkürleer.....10 üzerinden 10.;Positive
tek kelimeyle mükemmel ama fikret kuskan oyunculuk olarak hümeyra ve çtin tekindorun yaninda ezilmis resmen .bu kadar mi ii oynanir.. bu arada filmin gise durumu 1.400.000 lere ulasmis.;Positive
"türk sinema tarihine altin harflerle yazilacak bir film: babam ve oglum.. tüm yönetmenlerin,""türk halki ne istiyor"" sorusuna bu film çok güzel cevap veriyor. tesekkürler çagan irmak....";Positive
ben düsünüyorum ki birdaha böyle bi film izlememem gerekir. film boyunca içim parçalandi. kendimi aci çekmis hissettim. allah' tan arada güldürdü de hüngür hüngür aglamadim. bence herkes izlemeli ama sinemada degil. evde;Positive
son zamanlarda beni içtenlikle güldüren ve içtenlikle aglatan en iyi film. konusu basit, bilindik bir konu ama bu konuyu bu kadar güzel ele almak... alkislanacak bir yapit..;Positive
bence herkesin görmesi gereken bir film çünki film bizi anlatmis bence çagan irmak çok daha güzel filmler çekicek destek olmak lazim filme gelince tam agliycakken gülüosunuz sonra tekrar duygusallik derken zaman su gibi akio ve sikilmadan izliosunuz kesinlikle tavsiye ederim....;Positive
harika bir film.izlemeden önce birtakim süphelerim vardi,belki de türk sinemasina bir önyargi.ama izlerken ister istemez filmin büyüsüne kapiliyorsunuz,sizi derinden etkiliyor.oyuncularin performansi da göz dolduruyor.tebrikler çagan irmak...;Positive
hayatimda izledigim en güzel türk filmlerinden biri. çok basarili bir film olmus. normalde hiç aglamayan bir insan olarak bu filmde gözlerimin dolmasi beni baya sasirtti. çok begendim harikaydi....;Positive
filmi izlerken kendimi tutamadim göz yaslarim birden süzüldü bence su ana kadarki en iyi aile filmi çagan irmaki tebrik ediyorum böyle filmler yaparak türk toplumunu bilinçlendiriyor bence bu film oscarlik..;Positive
kulaktan kulaga dolasan efsane dogruymus.. reklamsiz da iyi fil sesini duyururmus... bu muhtesem filmi mutlaka izleyin... konu açik, duygular açik... siz aglamiyosunuz, gözlerinizden istemsiz yaslar dökülüyor... tesekkürler çagan irmak...;Positive
aslinda çok çarpici bir konusu yok bu filmin,fakat oyuncularin etkileyici performansi sayesinde izleyen çogu kimse aglayarak izledi... tavsiye ederim... .;Positive
hayatimda beni aglatan tek film oldu.yani biliyordum bi film bir gün beni aglatacak ama bu kadar aglatacagini hayal bile edemezdim.hani bazi türk filmelerinin sahipleri derler seyirci gelmiyo diye böyle iyi yaparsaniz gelir iste diyorum..;Positive
herkesin bir öyküsü vardir ama anlatilabildigi zaman digerleri tarafindan bilinir. çagan irmak, irmak olup yüregimize dogru akti. akinti gözlerde sel oldu....;Positive
bir film bu kadar gerçekçi olabilir. sanki bir sinema filmi degil de tiyatro oyunu izliyomus hissine kapildim. tebrikler çagan irmak...;Positive
gerçekten çok etkiliyiciydi,son yillarin en iyi dram filmi diyebilirim hatta filmin teknik açidan bir çok eksigi vardi ama bunlara deginmek istemiyorum filme aglamak duygulanmak için gitmistim ve bunu da fazlasiyla aldim,tebrikler çagan irmak...!.;Positive
bu aksam televizyonda izlerken benim gibi kalpsiz bir adami bile aglatan tek türk filmi.;Positive
m-ü-k-e-m-m-e-l.;Positive
altimdaki arkadasa cevap olarak yaziyorum bu film tam bir basyapit oyuncular döktürmüs harika baska ne söylenebilirki arkadas daha ne olsun.....;Positive
fikret kuskani çok severim hele çagan irmakla birlesirse ortaya böyle güzel bir film çikiyor iste.etkileyici sahneleriyle kaliteli bir film..;Positive
izlerken agladiim tek türk yapimi budr herlde..çok güzel bi filmdi...;Positive
bu filme kötü diyen arkadaslar filmden anlamiyordur kimse bu kisilerin yorumunu dinlemesin film cok güzel ama günesi gördüm filmini izledikten sora bu neymis diceksiniz parantezi içinde.;Positive
bence gayet güzel ve emeklerin karsiligi tam anlamiyla alinmis bir film.tiyatro oyuncularinin neler yapabildigine tekrardan sahit oldugum hem gülüp hem aglayabildiginiz ender ama harika olan bu film son zamanlardaki türk sinemasinin en önemli yapitlarindan biri olacagina eminim....;Positive
filmdeki oyuncularin olusturdugu ahenk, yönetmenin yillar önceki türkiye'ye bakisi ve detaylara verdigi önem beni çok etkiledi. çok güzel bir türk filmi....;Positive
son yillarda izledigim en güzel türk filmi.bir yandan güldürürken bir yandan hüzünlendirip aglatabilen dozunda ve yerinde kullanip iyi harmanlama yapabilen bir film.bütün oyunculari ayakta alkislamak lazim ve bu oyunculari yönetebilen çagan irmak’i unutmamak tabi..;Positive
gözyaslarinizin niçin aktigini anlayamayacaksiniz. aglamkatan mi yoksa gülmekten mi?.;Positive
"""babam ve oglum""u izlemeden yasamaya devam ediyor olmak bir kayip. 7'den 77'ye herkese küçük bir parça da olsa bir seyler kazandiriyor. kesinlikle en az 1 kez görülmeli..";Positive
harika bir filmdi. oyuncular tüm duygulari, çok abartisiz ve dogal bir sekilde yansitmislar.. gerçek oyuncularla çalisilinca demek çok güzel filmler ortaya çikabiliyormus, defalarca izleyebilecegim bir film..;Positive
izlerken çok duygulandim ama filmin sonuna dogru gözyaslarimi tutmadim.çok iyi yazlmis,oynanmis,çekilmis.agladigim filmlerden biri oldu.emegi geçen herkesi tebrik etmeli.;Positive
film gerçekten çok iyi.amaca yönelik çok iyi kurgulanmis.çok güldügümüz zamanlar her zaman aglamaya en yatkin oldugumuz zamanlardir, filmin ilk yarisinda o kadar çok gülüyorsunuz ki ikinci yarida mendilleri çikartiyorsunuz..;Positive
son aylarda izledigim en mükemmel türk filmiydi. filmde hersey mükemmeldi söylenecek çok fazla söz yok haybeye degil türk sinemasi amerikan sinemasini ikiye üçe katliyo tesadüf degil bence.;Positive
"filmin ve yonetmenin eksiklikleri olsa da genel acidan bakildiginda basarili bir film; basarisi da insanin yuregine dokunmasini basaran samimi hikayesinden aliyor. cetin tekindor`a da lutfen altin portakal versinler..";Positive
ben agladigim vir film hatirlamiyorum. bu filmde de agilamamak için kendimi o kadar zorladim ama hüngür hüngür agladim. inanilmaz güzeldi.o küçücük çocugun bile oyuncuilugu o kadar iyiydi ki. gerçekten izleyin..;Positive
bence çok guzel bi filmdi.. çok agladim ama aglanmiicak bi film diildi yani bence izlenmeli.. zaten fikret kuskan ii bi oyucu burdada belli etmis kendini hele o kucuk çocuk çok sevimliydi bence izleyin izlenmeye deger filmlerden bitanesi;Positive
bu filmi ilk duydugumda bu filme giderim dedim hislerim yaniltmadi,. hem agladim hem güldüm film bittikten sonra sokak ortasinda da aglicaktim deli diceklerdi nerdeyse.... ve emegi geçenlere tesekkürler. herkese siddetle tavsiye ederim....;Positive
son senelerdeki basarili filmlerin basinda geliyor.bence de türk sinemasi açisindan yüzaki olabilecek bir film.izlemeyen varsa biran evvel izlemeli..;Positive
kesinlikle çok basarili bir film.ben kendimi duygusuz olarak nitelendiren bi insandim:)ama bu filmde ipler koptu bende koptum.çok güzel bir film.bence oskar bile almali....;Positive
kesinlikle harika bir film!!!! çagan irmagin çitayi biraz daha yükselttigi bir film türk filmi adina kesinlikle izlenmeli aglarkende gülerkende keyif alacaginiz bir film!!!.;Positive
cagan irmak yine kalitesini ortaya koymus.. mustafa hakkinda hersey ve cemberimde gül oya 'da kendini belli eden ünlü yönetmeni bir kez daha alkisliyorum..;Positive
türk filmi için sinemaya gitmem önyargisini tasiyan insanlar bile filmden çiktiktan sonra(ki buna arkadaslarimda tanik oldum) annem babam diye agladilar.. mustafa hakkinda hersey,çemberimde gül oya vb.çagan irmak yapitlari insanlari insanlara tesvik ediyor.daha ne denebilir ki... . .;Positive
çagan irmak'a saygi duyuyorum. bu insan mükemmel filmlere imzasini atiyor ve atmaya devam edecegine eminim. tamam çok agladim, her dizi ve filminde bunu yasatiyor ama babam ve oglum filmi tek kelimeyle süper bir film! oyuncularin da hakkini yememek lazim, hepsi de süperlerdi....;Positive
abartmiyorum merak etmeyin. film tek kelimeyle muhtesem. mutlaka izleyin ve ustalarin paylastigi bu eseri doya doya sindirin..;Positive
"mükemmel kadro,mükemmel yönetmen ve senarist. böylesi güzel bir filmin çikmasi olasi. tebrikler.... . not : bence ""gönül yarasi""ndan sonra ""babam ve oglum"" da oscar yolcusu..";Positive
"abartmiyorum tek kelimeyle bir ""basyapit""!!! bu film bir amerikan filmi olsa kesinlikle bir oskar rekoru kirabilirdi. bence bu film uluslararasi tüm festival ve organizasyonlarda en iyi film ödülü alabilecek kapasitede.. süper!.";Positive
bugüne kadar izledigimiz bütün filmleri unutmaliyiz. herkesi ama herkesi bir yerinden vurabilecegine eminim bu filmin. insanin çok derinlerine isliyor. gidilmeli, görülmeli ardindan bugüne sükredilmeli. çetin tekindor'un oyunu ayrica harikaydi..;Positive
tek kelimeyle harikaaaaaaaaaa!! mutlaka gidin oyuncular mükemmel,senaryo sahane..çagan irmak gene yapti yapacagini..kaçirmayin sakin!!.;Positive
izledigim günden beri aklimdan birtürlü çikmayan kareleriyle gönlümde taht kuran bir film... çok güzel olmus. oynayan herkes ayri birer yetenek herkes süper. çagan irmak unutulmayacak efsane yönetmenlerden olacak bu garanti!.;Positive
çok uzun zamandir böyle güzel bir türk filmi izlememistim cidden insani fazlasiyla etkiliyor, filmde hem gülüyorsunuz hem agliyorsunuz vizyonda su siralar izleyebileceginiz en güzel film.kesinlikle herkese siddetle tavsiye ediyorum gidin ve izleyin..;Positive
hayatimda izledigim en güzel filmlerden biriydi hatta yanimdaki adama bile selpak wermek zorunda kaldim ama kesinlikle mutsuz ayrilmadim filmden aksine gayet büyük bi haz aldim. çagan irmak'in mükemmel bi yönetmen oldugunu düsünüyorum film çok güzeldi begenmeyenlere geçmis olsun;Positive
arkadaslar bu filmi mutlaka ama mutlaka görmeniz gerek. antalyanin en büyük sinemalarindan birinde izledim ve girerken de çikarken de kuyruk vardi. genç yasli herkesin görmesi gereken lük bir film. oyuncular arasinda karsilastirma bile yapamiyorum. hepsi birbirinden müthisti.....;Positive
"çagan irmak'tan ""insanlara"" bir film! benim ailem, benim ""film makinam"", benim babam seni çok özlüyorum....";Positive
"""babam ve oglum "" bu sene izledigim en güzel filmdi.çok yalin bir anlatim dili , kesinlikle zorlamaya girmeyen bir mizah anlayisi ve hepsinden öte "" benim "" diyeni agalatacak bir duygusalligi var.hümeyra ve dedenin oyunculuklari 10 numara .... .";Positive
mükemmel bir film.....;Positive
çagan irmak ve fikret kuskan ikilisi yine muhtesem bir is çikartmislar.son yillardaki en iyi türk filmlerinden.mutlaka izlenmeli....;Positive
mükemmel bir çagan irmak filmi daha... fikret kuskan'a, çetin tekindor'a, küçük ege'ye ve emegi geçen herkese tesekkürler....;Positive
mutlaka her insanin izledigi zaman kendinden birseyler bulacagi bir film.çagan irmak ve fikret kuskan...baska söze gerek yok.;Positive
ne zamandir böyle duygu yogunlugu yasamamistim.gerçekten insanin göz yaslarini tutmasi zor bu filmi izlerken.emegi geçen herkese tesekkürler..;Positive
"basyapit. çok güçlü bir dili var. gözrüntü yönetmenini tebrik ederim, ses çok net senaryo çok akici... önyargi duyduumiçin pismanim. böyle olursa türk sinemasina destek tam arkadaslar... en önemlisi de agzimda biraktigi tad;çikarken yüzümdeki gülümseme...";Positive
gönül yarasi'ndan sonra onun gibi film gelmez diyordum.ama geliyormus ya gerçekten tek kelimeyle=mükemmel....;Positive
uzun zamandir izledigim en iyi türk filmi.oyuncular zaten mükemmel. mutlaka izleyin..;Positive
hayatimda izledigim en iyi türk filmlerinden bir tanesi. tek kelimeyle mükemmel. gözyaslarimi hiç tutamadim.ilk defa bir filmde bu kadar agladim. emegi geçen herkese tesekkürler!! özellikle çagan irmak'a sonsuz tesekkürler!!.;Positive
inanilmaz bir film.kesinlikle izlenmeli.mustafa hakkinda hersey den sonra bizi hayal kirikligina ugratmadigi için çagan irmak a tesekkürler...oyuncular zaten mukemmeldiii ve son olarak filme giderken mendil almayi unutmayin.....;Positive
izledigim en acilik film hic bu kadar acikli bi film izlememistim ç ç ç basarili bir film puan vermek gerekirse tabikide 10 10 10 10 10.;Positive
cagan irmak isi biliyo diyorum baska bisey demiyorum bir film 5sn once aglatip 5 saniye sonra guldurebiliyosa ve bu senkronu tutturabiliyosa film diye buna derim inanilmaz oyunculukk sergilenmis tam arsivlik turk filmi diyebilirim siddetle tavsiye ediyorum .;Positive
en güzel türk filmlerinden biri. hikaye, oyunculuk, çekimler çok iyi..;Positive
ya bu film ne böyle harika bir sey bayildim nasil aglamistim ama çok hos herkese tavsiye derim mutlaka ama mutlaka izleyin..;Positive
siz daha izlemediniz mi ? çok üzüldüm sizin adiniza;Positive
bir zamanlar türkiye'de konusulan sadece oyunculardi. simdi ise bu oyunculugu en mükkemmel sekilde ortaya çikaran bir yönetmen konusuluyor. çagan irmak ve tüm ekip türk sinemasi adina müthis bir performans sergilemis. mustafa hakkinda hersey, babam ve oglum... fazla söze gerek yok...izleyin.;Positive
walla süper bi film olmus hayatimda bi filmde ilkk kez buy kadar çok agladim arkadasin dedigi gibi 2 yari aglamakla geçti bitti gene agladim.bu kadar güzel mi yapilir bi film herseyiyle süper bi film yapmis çagan irmak....;Positive
film gercekten mükemmel. çagan irmak'in filmi oldugu için zaten gözüm kapali gitmistim, bikere daha yapmis yapacagini.cidden ikinci yari aglayarak gecti....;Positive
çagan irmak ve fikret kuskandan babam çiksa.....;Positive
bunca niteliksiz yerli yapim arasinda beni gerçekten heyecanlandiran tek film mereakla bekliyorum ayrica elestirmenlerin yorumlari da çok iyi lütfen sinemada izleyeylim bu filmi de çagan irmak gene film yapabilsin....;Positive
çagan irmak gibi dahi bir insanin yapacagi film bana kalirsa izlenmeye deger olacaktir.sabirsizlikla bekliyorum.mustafa hakkinda hersey'i sinemada göremedim ama buna mutlaka gidecegim.;Positive
niiçin bugün bu filme yeniden yorum yapiyorum biliyormusunuz issiz adm yüzünden. sunu söylemleyimki babam ve oglum kat kat daha kaliteli bir film sadec özledim filmi;Positive
türklerin yaptigi filmleri elestirirken ne kadarda acimasiziz.kendimizi dünya siralamasna yine biz sokmuyoruz farkinda degiliz.mükemmel film iste bu insanlar enayimi neden o kadar izlendi kötüyse.neden sinema salonlarinda salya sümük agladi herkes.yapmayin komiklesmeyin..;Positive
mükemmel bir türk yapimi. dram sevenler kesinlikle kaçirmamali...;Positive
filmin her sahnesinde tüylerim diken dikendi.. her olay o kadar bizden ki.. çagan irmak bizi bize bundan daha güzel anlatamazmis..mutlaka izleyin 1010.;Positive
muhtesem bir basyapit... ilk defa bir filmi izlerken gözyaslarimi tutamadim. her kisinin izlemesini tavsiye ederim. özellikle türk sinemasina önyargiyla bakanlar bu filmi bi izlesin....;Positive
izledigim en iyi türk filmlerinden biriydi..;Positive
çagan irmak istersem sizi yerlerde süründürürüm aglamaktan ama araya mizahi ögelerden koyayimki içinizin çilki çikmasin demis.siradan islenen bir yesilçam konusu fakat iyi bir yönetmenin elinde nasil bir hal aliyor ortada. çok güzel film tsk çagan irmak ve emegi geçen herkese.;Positive
bu filmi çok izledim ve herdefasinda göz yaslarima engel olamadim oyunculuk çok iyi filmin müzikleride saglam...;Positive
12 eylül 1980 darbesi idealleri olan bu ülke için iyi seyler yapmaya çalisan insanlari bir silindir gibi ezip geçmistir.bu filmin de ana fikri aslinda bir kesitte bunu göstermektedir.parçalanmis aileler darbe sonrasi sendromu geçiren insanlari umutsuzluga itmistir..;Positive
az bir bütçeyle kaliteli bir film haline getirilmis.ben bu filmin çocugun babasina çok düskün oldugunu baba çocuk sevgisini ortaya koymustur.ben .;Positive
4 gözle bekliyorum umarim beklenenlari karsilar.;Positive
yaa, bu film vizyona girsin artik! bir x-men hastasi olarak (magneto da favori karakterlerimden) bu filmi sabirsizlikla bekliyorum!.;Positive
iyi iyi mezuniyete denk geliyo;Positive
sabirsizlikla bekliyorum bu filmi!...;Positive
ian mckellen var ya yeter....;Positive
imdbnin sitesinde 2013 yaziyo... 2013 nedir yahu??? filmden umutluyum ama hani 3ü geçtim 4-5 boyutlu filan getirseler bari de degse bu kadar seneye...bi 3 sene bekledik, 4 sene daha bekleriz. ne ki yani... alt tarafi 4 sene...ian mckelleni severim de, adam 70 yasinda. ölmese bari =] . . ..;Positive
x mennin en karizmatik karakteri magnetoyu sabirsizlikla bekliyoruz..;Positive
ya hadi belli olsun tarih ve oyuncular..........;Positive
umarim iptal olmaz. ian mc kellen gibi muhtesem bir aktörü x-men çatisi altinda yeniden beyazperdede izlemek inanilmaz keyifli olacaktir. sabirsizlikla bekliyorum..;Positive
hala yapim asamasinda hala yapim asamasindabenim merak ettigim he-man mi önce çikar yoksa magneto mu?2011 yilina raziyim ben arkadaslar.;Positive
bence süper bir film olacak benim için 1.wolverine. 2.magnetodur.;Positive
su filmi gerçekten çok merak ediyorum kurgunun ötesinde bir yapi olmasi lazim.;Positive
çok karizma bir karakter magneto 1 numara sanirim wolverinden sonra yapacaklar demekki 2010 da falan çikacak ..;Positive
filmi görünce birden sasirdim.simdi bu filmi sabirsizlikla bekliyorum....;Positive
